userName,at,content,text_tokens_stemmed,Label,Label NB,Label SVM
Pengguna Google,2023-11-10 11:49:30,pengalaman sebagai drever 15 tahun,alam drever 15,positif,positif,positif
Pengguna Google,2023-11-10 11:38:25,Ga bisa ganti foto profil,ga ganti foto profil,positif,negatif,negatif
Pengguna Google,2023-11-10 11:26:43,trima kasih banyak aatas aplikasi ini semoga bermaanfaat buat teman² yg lain dan membutuhkanya,trima kasih aatas aplikasi moga bermaanfaat teman yg membutuhkanya,positif,positif,positif
Pengguna Google,2023-11-10 11:16:23,Like,like,positif,positif,positif
Pengguna Google,2023-11-10 11:08:10,Ok banget,ok banget,positif,positif,positif
Pengguna Google,2023-11-10 10:35:57,"Kenapa GK bisa login padahal sudah buat akun dan kata sandi sebelumnya ,,dasar aplikasi sampah goblokkkk",gk login akun sandi dasar aplikasi sampah goblokkkk,negatif,negatif,negatif
Pengguna Google,2023-11-10 09:25:08,Sementara ini belum ada panggilan kerja. Tapi app nya good.,panggil kerja app nya good,positif,positif,positif
Pengguna Google,2023-11-10 08:36:22,Serius tgl 18 Nov aplikasi nya sdh gk ad,serius tgl 18 nov aplikasi nya sdh gk ad,negatif,negatif,negatif
Pengguna Google,2023-11-10 08:25:14,Terima kasih jobstreet telah membantu saya dalam mencari pekerjaan,terima kasih jobstreet bantu cari kerja,positif,positif,positif
Pengguna Google,2023-11-10 05:35:59,Good information,good information,positif,positif,positif
Pengguna Google,2023-11-10 00:23:06,Oke,oke,positif,positif,positif
Pengguna Google,2023-11-09 22:39:09,Good information,good information,positif,positif,positif
Pengguna Google,2023-11-09 22:37:15,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-09 21:27:18,Muantaps,muantaps,positif,positif,positif
Pengguna Google,2023-11-09 20:50:48,Bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-09 20:44:36,Sangat mudah di gunakan,mudah,positif,positif,positif
Pengguna Google,2023-11-09 20:05:40,Sangat membantu para pencari kerja,bantu cari kerja,positif,positif,positif
Pengguna Google,2023-11-09 18:44:38,Bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-09 17:59:19,Bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-09 17:12:02,aplikasi ini sangat membantu saya untul mencari pekerjaan,aplikasi bantu untul cari kerja,positif,positif,positif
Pengguna Google,2023-11-09 17:09:44,Klu bisa kapasitas muatan penyimpanan berkhas2d besaran lgi...terimkasih,klu kapasitas muat simpan berkhas2d besar lgiterimkasih,positif,positif,positif
Pengguna Google,2023-11-09 16:48:46,Sangat membantu menemukan pekerjaan,bantu temu kerja,positif,positif,positif
Pengguna Google,2023-11-09 16:23:40,gaguna jan donlot psti nyesel,gaguna jan donlot psti nyesel,negatif,negatif,negatif
Pengguna Google,2023-11-09 15:28:16,Ok,ok,positif,positif,positif
Pengguna Google,2023-11-09 15:15:52,Ok,ok,positif,positif,positif
Pengguna Google,2023-11-09 15:02:47,Bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-09 14:42:24,Bagus semoga aku dapet kerjaan di sini,bagus moga dapet kerja,positif,positif,positif
Pengguna Google,2023-11-09 14:33:09,Semoga cpt dpt kerjaan yallah...,moga cpt dpt kerja yallah,positif,positif,positif
Pengguna Google,2023-11-09 14:15:40,Good,good,positif,positif,positif
Pengguna Google,2023-11-09 14:13:58,Nice,nice,positif,positif,positif
Pengguna Google,2023-11-09 12:54:01,Good app,good app,positif,positif,positif
Pengguna Google,2023-11-09 11:57:08,Sangat membantu sekali,bantu,positif,positif,positif
Pengguna Google,2023-11-09 11:41:56,"Saran minimal di pencarian filter kerjanya di tambah khusus pencarian loker sma/smk sehingga lebih memudahkan mencari lowongan kerjanya dan juga kalo bisa di tambahkan fitur untuk perusahaan jika memang perusahaan tidak sesuai dengan kriteria pelamar, perusahaan wajib kasih keterangan tidak cocok, ya walaupun ada yang sudah kasih keterangan tidak cocok tapi kebanyakan yang saya lamar selama ini statusnya di terima sehingga tidak ada kejelasan.",saran minimal cari filter kerja khusus cari loker smasmk mudah cari lowong kerja kalo tambah fitur usaha usaha sesuai kriteria lamar usaha wajib kasih terang cocok ya kasih terang cocok banyak lamar status terima jelas,negatif,positif,negatif
Pengguna Google,2023-11-09 11:39:35,Aplikasi yang sangat bermanfaat,aplikasi manfaat,positif,positif,positif
Pengguna Google,2023-11-09 11:23:59,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-09 10:14:48,Bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-09 09:17:54,Bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-09 08:52:02,Sangat membantu sukses,bantu sukses,positif,positif,positif
Pengguna Google,2023-11-09 08:49:11,Not bad,not bad,positif,negatif,positif
Pengguna Google,2023-11-09 08:49:07,Ok,ok,positif,positif,positif
Pengguna Google,2023-11-09 06:13:47,Aplikasi yang bagus buat mencari lowongan pekerjaan yang tepat,aplikasi bagus cari lowong kerja,positif,positif,positif
Pengguna Google,2023-11-09 02:51:45,Mantap apk nya,mantap apk nya,positif,positif,positif
Pengguna Google,2023-11-08 23:11:19,"kebanyakan lowongan fiktif, makin ga jelas. lowongan kadaluwarsa aja masih di posting.",banyak lowong fiktif ga lowong kadaluwarsa aja posting,negatif,negatif,negatif
Pengguna Google,2023-11-08 21:18:02,Tempat cari kerja yang bagus,cari kerja bagus,positif,positif,positif
Pengguna Google,2023-11-08 20:40:33,"Rekomendasi untuk ajang pencarian kerja,",rekomendasi ajang cari kerja,positif,positif,positif
Pengguna Google,2023-11-08 20:23:44,Good,good,positif,positif,positif
Pengguna Google,2023-11-08 20:22:54,aplikasi yang paling keren sehingga memudahkan para pencari kerja untuk melamar di perusahaan sesuai dengan kualifikasinya,aplikasi keren mudah cari kerja lamar usaha sesuai kualifikasi,positif,positif,positif
Pengguna Google,2023-11-08 18:25:38,sangat membantu untuk mencari pekerjaan,bantu cari kerja,positif,positif,positif
Pengguna Google,2023-11-08 18:07:34,"Sejauh ini nice, tp para penyedia lowongan kerja kayanya jarang buka akun mereka, masa lama bgt proses recruitment nya !!",nice tp sedia lowong kerja kaya jarang buka akun bgt proses recruitment nya,positif,negatif,positif
Pengguna Google,2023-11-08 17:45:20,sangat baik dan memuaskan,muas,positif,positif,positif
Pengguna Google,2023-11-08 15:31:13,Yes oke,yes oke,positif,positif,positif
Pengguna Google,2023-11-08 14:53:30,aplikasi yg bagus,aplikasi yg bagus,positif,positif,positif
Pengguna Google,2023-11-08 14:08:46,Sangat baik,,positif,positif,positif
Pengguna Google,2023-11-08 13:24:14,Data saya bocor di aplikasi ini hati2 aja buat kalian semua,data bocor aplikasi hati2 aja,negatif,negatif,negatif
Pengguna Google,2023-11-08 12:46:56,sangat membantu...,bantu,positif,positif,positif
Pengguna Google,2023-11-08 11:53:28,Lebih berkembang terus,kembang,positif,positif,positif
Pengguna Google,2023-11-08 11:31:11,Luar biasa,,positif,positif,positif
Pengguna Google,2023-11-08 11:16:23,Kurang Responsif kepada pelamar pekerjaan.,responsif lamar kerja,positif,positif,positif
Pengguna Google,2023-11-08 11:09:50,Bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-08 10:49:51,Mantap,mantap,positif,positif,positif
Pengguna Google,2023-11-08 10:23:16,Sangat Membantu ..,bantu,positif,positif,positif
Pengguna Google,2023-11-08 10:10:56,Semoga dapat kerjaan yang baik halal berkah,moga kerja halal berkah,positif,positif,positif
Pengguna Google,2023-11-08 09:55:24,Semoga bermanfaat,moga manfaat,positif,positif,positif
Pengguna Google,2023-11-08 09:41:54,User experience yang simple dan sangat membantu,user experience simple bantu,positif,positif,positif
Pengguna Google,2023-11-08 09:16:17,Good job,good job,positif,positif,positif
Pengguna Google,2023-11-08 07:51:55,Jos,jos,positif,positif,positif
Pengguna Google,2023-11-08 07:28:18,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-08 07:15:01,Baik,,positif,positif,positif
Pengguna Google,2023-11-08 07:12:25,Bagus dan banyak loker tinggal pilih keahlian kita...mudah dan gampang untuk melamar di jobstreet...,bagus loker tinggal pilih ahli kitamudah gampang lamar jobstreet,positif,positif,positif
Pengguna Google,2023-11-08 04:56:02,Tidak berlangsung nya kerja tempat serius karena tidak ada yg menerima saya😡😭🥵,nya kerja serius yg terima,negatif,positif,positif
Pengguna Google,2023-11-08 01:45:00,Lumayan baik,lumayan,positif,positif,positif
Pengguna Google,2023-11-07 22:57:43,Saya sering menemukan loker saya dari job street ini,temu loker job street,positif,positif,positif
Pengguna Google,2023-11-07 22:00:44,Good,good,positif,positif,positif
Pengguna Google,2023-11-07 21:12:34,Sangat bagus untuk mencari pekerjaan,bagus cari kerja,positif,positif,positif
Pengguna Google,2023-11-07 21:06:45,Di awal pemakaian aplikasi.. cukup membantu... namun pertanyaan saat ini.. apakah benar2 terhubung ke setiap perusahaan saat kita melakukan apply lamaran.. semoga ajah benar2 tersampaikan dan terbukti.. sehingga menjadi aplikasinya loker yang recommended,pakai aplikasi bantu benar2 hubung usaha apply lamar moga ajah benar2 bukti aplikasi loker recommended,positif,positif,positif
Pengguna Google,2023-11-07 20:08:10,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-07 20:05:38,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-07 19:42:49,Lumayan bagus,lumayan bagus,positif,positif,positif
Pengguna Google,2023-11-07 19:41:23,Lowongan kerjanya lengkap semuanya update dari Perusahaan yang menayangkan peluang dan kesempatan sesuai posisi yang dibutuhkan.,lowong kerja lengkap update usaha tayang peluang sempat sesuai posisi butuh,positif,positif,positif
Pengguna Google,2023-11-07 18:57:00,Sangat membantu mencari lowongan pekerjaan,bantu cari lowong kerja,positif,positif,positif
Pengguna Google,2023-11-07 18:49:37,one loveeee,one loveeee,positif,positif,positif
Pengguna Google,2023-11-07 18:44:39,Membantu banget,bantu banget,positif,positif,positif
Pengguna Google,2023-11-07 18:30:23,"Friendly to use, real time update, semoga lebih berkah buat smua, Amin.",friendly to use real time update moga berkah smua amin,positif,positif,positif
Pengguna Google,2023-11-07 18:28:30,sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-07 16:55:35,Sangat membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-07 16:52:54,Mantap,mantap,positif,positif,positif
Pengguna Google,2023-11-07 16:51:12,how effort this site app,how effort this site app,positif,positif,positif
Pengguna Google,2023-11-07 16:17:57,Mantap,mantap,positif,positif,positif
Pengguna Google,2023-11-07 16:08:12,Sekarang kirim CV lebih mudah,kirim cv mudah,positif,positif,positif
Pengguna Google,2023-11-07 15:42:48,Good,good,positif,positif,positif
Pengguna Google,2023-11-07 15:15:14,Banyak pilihan,pilih,positif,positif,positif
Pengguna Google,2023-11-07 14:45:21,Baik,,positif,positif,positif
Pengguna Google,2023-11-07 13:50:22,Sangat terbantu dengan aplikasi ini,bantu aplikasi,positif,positif,positif
Pengguna Google,2023-11-07 13:37:13,"Crew leader PT Reckitt Benckiser indonesia, operator di PT meiwa indonesia, operator di PT sumiden serasi wire prodact",crew leader pt reckitt benckiser indonesia operator pt meiwa indonesia operator pt sumiden serasi wire prodact,positif,positif,positif
Pengguna Google,2023-11-07 13:33:11,Semoga beruntung kawan,moga untung kawan,positif,positif,positif
Pengguna Google,2023-11-07 13:24:10,Bagus,bagus,positif,positif,positif
Pengguna Google,2023-11-07 13:09:27,Semoga ada rezeki disini aamiin,moga rezeki aamiin,positif,positif,positif
Pengguna Google,2023-11-07 13:00:47,Pakai bahasa indonesia agar lebih mudah,pakai bahasa indonesia mudah,positif,positif,positif
Pengguna Google,2023-11-07 12:57:44,Memudahkan,mudah,positif,positif,positif
Pengguna Google,2023-11-07 12:54:33,Ok,ok,positif,positif,positif
Pengguna Google,2023-11-07 12:39:18,Parahh. Cuman loading doang . Ngk bisa buka apa-apa,parahh cuman loading doang ngk buka apaapa,negatif,negatif,negatif
Pengguna Google,2023-11-07 11:56:04,"Sangat membantu, Terimakasih jobstreet, Tapi saya belom pernah dapet kerja dari Jobstreet, Sampai saat ini..!!!",bantu terimakasih jobstreet bom dapet kerja jobstreet,negatif,positif,positif
Pengguna Google,2023-11-07 11:46:18,Sangat membantu mencari loker yg terpercaya,bantu cari loker yg percaya,positif,positif,positif
Pengguna Google,2023-11-07 11:06:27,Good,good,positif,positif,positif
Pengguna Google,2023-11-07 10:35:02,Sangat baik dan membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-07 09:42:10,Good apk,good apk,positif,positif,positif
Pengguna Google,2023-11-07 09:19:05,"Sangat membantu, terima kasih",bantu terima kasih,positif,positif,positif
Pengguna Google,2023-11-07 07:53:53,Mantap..............,mantap,positif,positif,positif
Pengguna Google,2023-11-07 05:55:39,Sangat bermanfaat.,manfaat,positif,positif,positif
Pengguna Google,2023-11-07 03:05:23,Sangat bagus dan membantu untuk mencari keeja,bagus bantu cari eja,positif,positif,positif
Pengguna Google,2023-11-07 00:23:45,Semoga rezeki diterima setiap apply lamaran,moga rezeki terima apply lamar,positif,positif,positif
Pengguna Google,2023-11-06 23:57:59,Ternyata hal yang mudah namun susah di gapay dengan selalu melamar dan iqhtiar semua nihil dengan tidak sesuai harapan.,mudah susah gapay lamar iqhtiar nihil sesuai harap,negatif,negatif,negatif
Pengguna Google,2023-11-06 22:23:01,Baik sekali,,positif,positif,positif
Pengguna Google,2023-11-06 22:09:46,Saya suka aplikasi jobstreet ini. Sangat mudah dalam pencarian kerja serta melamarnya. Namun apakah pasti dalam pangilan interview serta proses dari perusahaannya. Terimakasi,suka aplikasi jobstreet mudah cari kerja lamar pangilan interview proses usaha terimakasi,positif,positif,positif
Pengguna Google,2023-11-06 20:39:27,Jobstreet sangat sangat membantu bagi para pencari kerja..semoga semakin berkembang lagi terimakasih jobstreet,jobstreet bantu cari kerjasemoga kembang terimakasih jobstreet,positif,positif,positif
Pengguna Google,2023-11-06 20:37:19,Kenapa jobstreet saya jadi area singapore,jobstreet area singapore,negatif,negatif,negatif
Pengguna Google,2023-11-06 20:36:17,Sangat membantu top ..,bantu top,positif,positif,positif
Pengguna Google,2023-11-06 19:42:09,Sangat membantu dan bnyk info lowongan pekerjaan sesuai skil / kemampuan,bantu bnyk info lowong kerja sesuai skil mampu,positif,positif,positif
Pengguna Google,2023-11-06 18:15:26,ok,ok,positif,positif,positif
Pengguna Google,2023-11-06 18:08:32,Kenapa gk bisa dibuka aplikasinya,gk buka aplikasi,negatif,negatif,negatif
Pengguna Google,2023-11-06 17:45:55,Jangan download aplikasi ini Dari ratusan lamaran yang sy apply...gk ad sama sekali yg lolos Padahal sy udh cari referensi buat CV Ehh ttp aj gk dilirik,download aplikasi ratus lamar sy applygk ad yg lolos sy udh cari referensi cv ehh ttp aj gk lirik,negatif,negatif,negatif
Pengguna Google,2023-11-06 17:19:35,Sangat Membantu bagi saya,bantu,positif,positif,positif
Pengguna Google,2023-11-06 16:51:55,Good,good,positif,positif,positif
Pengguna Google,2023-11-06 15:11:42,Apk ga jelas,apk ga,negatif,negatif,negatif
Pengguna Google,2023-11-06 14:48:03,Sangat memudahkan pencari kerja,mudah cari kerja,positif,positif,positif
Pengguna Google,2023-11-06 14:30:31,Cukup membantu,bantu,positif,positif,positif
Pengguna Google,2023-11-06 14:12:24,"Sekarang Jobstreet tidak sebagus dulu, kenapa dalam pencarian posisi dan spesialisasi tidak akurat. Misal mencari Posisi Branch Manager spesialisasi Sales yang keluar semua posisi dan spesialisasi bisa keluar loker HRD Manager, Salesman, dan posisi lainnya. Tolong perbaiki kembali filter dalam pencarian, jadi klo mau mencari posisi branch manager atau sales manager ya keluar posisi tersebut jangan posisi lain. Terimakasih.",jobstreet bagus cari posisi spesialisasi akurat cari posisi branch manager spesialisasi sales posisi spesialisasi loker hrd manager salesman posisi tolong baik filter cari klo cari posisi branch manager sales manager ya posisi posisi terimakasih,negatif,positif,negatif
Pengguna Google,2023-11-06 14:01:19,Baik,,positif,positif,positif
Pengguna Google,2023-11-06 13:38:08,Ok,ok,positif,positif,positif
Pengguna Google,2023-11-06 13:36:51,Mempermudah mencari pekerjaan sesuai keahlian,mudah cari kerja sesuai ahli,positif,positif,positif
Pengguna Google,2023-11-06 13:31:43,Sudah banyak lowongan kerja dilamar tapi gak pernah dapat panggilan satu pun...emang sesusah itu ya ngelamar di jobstreet padahal ada beberapa perusahaan yang jaraknya gak terlalu jauh dari tempat tinggal,lowong kerja lamar gak panggil punemang susah ya ngelamar jobstreet usaha jarak gak tinggal,positif,negatif,positif
Pengguna Google,2023-11-06 13:15:12,Karna bisa mendapatkan peluang pekerjaan lebih banyak,karna peluang kerja,positif,positif,positif
Pengguna Google,2023-11-06 12:54:46,Oke,oke,positif,positif,positif
Pengguna Google,2023-11-06 12:42:14,Memudahkan untuk mencari pekerjaan,mudah cari kerja,positif,positif,positif
Pengguna Google,2023-11-06 12:37:49,Good,good,positif,positif,positif
Pengguna Google,2023-11-06 12:32:45,Membantu sekalia Semoga data loker yg diupload sesuai baik informasi maupun lowongan yang ada,bantu sekalia moga data loker yg diupload sesuai informasi lowong,positif,positif,positif
