userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed
Pengguna Google,5,2023-11-11 05:16:29,Good,good,good,['good'],good
Pengguna Google,5,2023-11-11 01:56:00,Ok joss,ok joss,ok joss,"['ok', 'joss']",ok joss
Pengguna Google,4,2023-11-11 00:49:18,Ya bagus,ya bagus,ya bagus,"['ya', 'bagus']",ya bagus
Pengguna Google,5,2023-11-10 23:38:58,Super mudah pencari kerja terpercaya,super mudah pencari kerja terpercaya,super mudah pencari kerja terpercaya,"['super', 'mudah', 'pencari', 'kerja', 'terpercaya']",super mudah cari kerja percaya
Pengguna Google,5,2023-11-10 22:02:21,OK,ok,ok,['ok'],ok
Pengguna Google,5,2023-11-10 21:08:55,Good,good,good,['good'],good
Pengguna Google,5,2023-11-10 20:57:27,Bermanfaat,bermanfaat,bermanfaat,['bermanfaat'],manfaat
Pengguna Google,5,2023-11-10 18:56:58,Good solution for Jobs.,good solution for jobs,good solution for jobs,"['good', 'solution', 'for', 'jobs']",good solution for jobs
Pengguna Google,4,2023-11-10 18:55:39,Sangat membantu proses mencari pekerjaan,sangat membantu proses mencari pekerjaan,membantu proses mencari pekerjaan,"['membantu', 'proses', 'mencari', 'pekerjaan']",bantu proses cari kerja
Pengguna Google,5,2023-11-10 18:53:13,Mantabz,mantabz,mantabz,['mantabz'],mantabz
Pengguna Google,5,2023-11-10 17:18:40,Ok mantap mudah di mengerti Pitut nya sukses selalu jobstreet 👍👍👍,ok mantap mudah di mengerti pitut nya sukses selalu jobstreet ,ok mantap mudah mengerti pitut nya sukses jobstreet,"['ok', 'mantap', 'mudah', 'mengerti', 'pitut', 'nya', 'sukses', 'jobstreet']",ok mantap mudah erti pitut nya sukses jobstreet
Pengguna Google,2,2023-11-10 17:11:48,Hallo. sekarang knpa setelah update diaplikasi saya tidak ada riwayat pencarian kerja terakhir ya ? Terima kasih,hallo sekarang knpa setelah update diaplikasi saya tidak ada riwayat pencarian kerja terakhir ya  terima kasih,hallo knpa update diaplikasi riwayat pencarian kerja ya terima kasih,"['hallo', 'knpa', 'update', 'diaplikasi', 'riwayat', 'pencarian', 'kerja', 'ya', 'terima', 'kasih']",hallo knpa update aplikasi riwayat cari kerja ya terima kasih
Pengguna Google,5,2023-11-10 16:15:14,"JobStreet, cepat mencari job sesuai kebutuhan pekerjaan saya",jobstreet cepat mencari job sesuai kebutuhan pekerjaan saya,jobstreet cepat mencari job sesuai kebutuhan pekerjaan,"['jobstreet', 'cepat', 'mencari', 'job', 'sesuai', 'kebutuhan', 'pekerjaan']",jobstreet cepat cari job sesuai butuh kerja
Pengguna Google,5,2023-11-10 16:08:17,"Makasi Jobstreet, bantu banget buat cari peluang pekerjaan yang baru dan selalu update.",makasi jobstreet bantu banget buat cari peluang pekerjaan yang baru dan selalu update,makasi jobstreet bantu banget cari peluang pekerjaan update,"['makasi', 'jobstreet', 'bantu', 'banget', 'cari', 'peluang', 'pekerjaan', 'update']",makas jobstreet bantu banget cari peluang kerja update
Pengguna Google,5,2023-11-10 16:02:31,Good informasi,good informasi,good informasi,"['good', 'informasi']",good informasi
Pengguna Google,4,2023-11-10 15:51:33,Belum ada yang tembus... *4 dulu,belum ada yang tembus 4 dulu,tembus 4,"['tembus', '4']",tembus 4
Pengguna Google,5,2023-11-10 15:42:16,Jobstreet is very usefull for job seeker and jobstreet platform is really uses friendly..,jobstreet is very usefull for job seeker and jobstreet platform is really uses friendly,jobstreet is very usefull for job seeker and jobstreet platform is really uses friendly,"['jobstreet', 'is', 'very', 'usefull', 'for', 'job', 'seeker', 'and', 'jobstreet', 'platform', 'is', 'really', 'uses', 'friendly']",jobstreet is very usefull for job seeker and jobstreet platform is really uses friendly
Pengguna Google,5,2023-11-10 14:58:12,Cocok untuk yang bingung cari kerja bisa lewat aplikasi ini,cocok untuk yang bingung cari kerja bisa lewat aplikasi ini,cocok bingung cari kerja aplikasi,"['cocok', 'bingung', 'cari', 'kerja', 'aplikasi']",cocok bingung cari kerja aplikasi
Pengguna Google,1,2023-11-10 13:24:22,"Sering melamar tapi belum di panggil2 ternyata ada pembaharuan, kalau udah di terima kerja tambah bintang lagi",sering melamar tapi belum di panggil2 ternyata ada pembaharuan kalau udah di terima kerja tambah bintang lagi,melamar panggil2 pembaharuan udah terima kerja bintang,"['melamar', 'panggil2', 'pembaharuan', 'udah', 'terima', 'kerja', 'bintang']",lamar panggil2 baharu udah terima kerja bintang
Pengguna Google,2,2023-11-10 13:13:01,Parah amat udah naro email di jobstreet tidak dapat ditemukan dan kata sandi salah padahal di cek di google bisa,parah amat udah naro email di jobstreet tidak dapat ditemukan dan kata sandi salah padahal di cek di google bisa,parah udah naro email jobstreet ditemukan sandi salah cek google,"['parah', 'udah', 'naro', 'email', 'jobstreet', 'ditemukan', 'sandi', 'salah', 'cek', 'google']",parah udah naro email jobstreet temu sandi salah cek google
Pengguna Google,5,2023-11-10 12:51:54,Good support me,good support me,good support me,"['good', 'support', 'me']",good support me
Pengguna Google,5,2023-11-10 12:40:22,"Aplikasi yang sangat bermanfaat, bagi pencari kerja, pencari karyawan. Semoga saya yang sedang menantikan pekerjaan segera di berikan kesempatan di perusahaan yang saya lamar",aplikasi yang sangat bermanfaat bagi pencari kerja pencari karyawan semoga saya yang sedang menantikan pekerjaan segera di berikan kesempatan di perusahaan yang saya lamar,aplikasi bermanfaat pencari kerja pencari karyawan semoga pekerjaan kesempatan perusahaan lamar,"['aplikasi', 'bermanfaat', 'pencari', 'kerja', 'pencari', 'karyawan', 'semoga', 'pekerjaan', 'kesempatan', 'perusahaan', 'lamar']",aplikasi manfaat cari kerja cari karyawan moga kerja sempat usaha lamar
Pengguna Google,5,2023-11-10 11:49:30,pengalaman sebagai drever 15 tahun,pengalaman sebagai drever 15 tahun,pengalaman drever 15,"['pengalaman', 'drever', '15']",alam drever 15
Pengguna Google,4,2023-11-10 11:38:25,Ga bisa ganti foto profil,ga bisa ganti foto profil,ga ganti foto profil,"['ga', 'ganti', 'foto', 'profil']",ga ganti foto profil
Pengguna Google,5,2023-11-10 11:26:43,trima kasih banyak aatas aplikasi ini semoga bermaanfaat buat teman² yg lain dan membutuhkanya,trima kasih banyak aatas aplikasi ini semoga bermaanfaat buat teman yg lain dan membutuhkanya,trima kasih aatas aplikasi semoga bermaanfaat teman yg membutuhkanya,"['trima', 'kasih', 'aatas', 'aplikasi', 'semoga', 'bermaanfaat', 'teman', 'yg', 'membutuhkanya']",trima kasih aatas aplikasi moga bermaanfaat teman yg membutuhkanya
Pengguna Google,5,2023-11-10 11:16:23,Like,like,like,['like'],like
Pengguna Google,5,2023-11-10 11:08:10,Ok banget,ok banget,ok banget,"['ok', 'banget']",ok banget
Pengguna Google,1,2023-11-10 10:35:57,"Kenapa GK bisa login padahal sudah buat akun dan kata sandi sebelumnya ,,dasar aplikasi sampah goblokkkk",kenapa gk bisa login padahal sudah buat akun dan kata sandi sebelumnya dasar aplikasi sampah goblokkkk,gk login akun sandi dasar aplikasi sampah goblokkkk,"['gk', 'login', 'akun', 'sandi', 'dasar', 'aplikasi', 'sampah', 'goblokkkk']",gk login akun sandi dasar aplikasi sampah goblokkkk
Pengguna Google,3,2023-11-10 09:34:59,"Cara melamar kerja yg mudah, tpi tolong di cek lagi banyak sekali lowongan atau perusahaan palsu yg di buat oknum untuk menipu, Semoga kedepannya menjadi aplikasi pencari kerja yang bagus. Semangat yg sedang cari kerja.",cara melamar kerja yg mudah tpi tolong di cek lagi banyak sekali lowongan atau perusahaan palsu yg di buat oknum untuk menipu semoga kedepannya menjadi aplikasi pencari kerja yang bagus semangat yg sedang cari kerja,melamar kerja yg mudah tpi tolong cek lowongan perusahaan palsu yg oknum menipu semoga kedepannya aplikasi pencari kerja bagus semangat yg cari kerja,"['melamar', 'kerja', 'yg', 'mudah', 'tpi', 'tolong', 'cek', 'lowongan', 'perusahaan', 'palsu', 'yg', 'oknum', 'menipu', 'semoga', 'kedepannya', 'aplikasi', 'pencari', 'kerja', 'bagus', 'semangat', 'yg', 'cari', 'kerja']",lamar kerja yg mudah tpi tolong cek lowong usaha palsu yg oknum tipu moga depan aplikasi cari kerja bagus semangat yg cari kerja
Pengguna Google,5,2023-11-10 09:25:08,Sementara ini belum ada panggilan kerja. Tapi app nya good.,sementara ini belum ada panggilan kerja tapi app nya good,panggilan kerja app nya good,"['panggilan', 'kerja', 'app', 'nya', 'good']",panggil kerja app nya good
Pengguna Google,1,2023-11-10 08:36:22,Serius tgl 18 Nov aplikasi nya sdh gk ad,serius tgl 18 nov aplikasi nya sdh gk ad,serius tgl 18 nov aplikasi nya sdh gk ad,"['serius', 'tgl', '18', 'nov', 'aplikasi', 'nya', 'sdh', 'gk', 'ad']",serius tgl 18 nov aplikasi nya sdh gk ad
Pengguna Google,5,2023-11-10 08:25:14,Terima kasih jobstreet telah membantu saya dalam mencari pekerjaan,terima kasih jobstreet telah membantu saya dalam mencari pekerjaan,terima kasih jobstreet membantu mencari pekerjaan,"['terima', 'kasih', 'jobstreet', 'membantu', 'mencari', 'pekerjaan']",terima kasih jobstreet bantu cari kerja
Pengguna Google,5,2023-11-10 05:35:59,Good information,good information,good information,"['good', 'information']",good information
Pengguna Google,3,2023-11-10 00:37:21,Kurang paham nd jelas,kurang paham nd jelas,paham nd,"['paham', 'nd']",paham nd
Pengguna Google,5,2023-11-10 00:23:06,Oke,oke,oke,['oke'],oke
Pengguna Google,5,2023-11-09 22:39:09,Good information,good information,good information,"['good', 'information']",good information
Pengguna Google,5,2023-11-09 22:37:15,Sangat membantu,sangat membantu,membantu,['membantu'],bantu
Pengguna Google,5,2023-11-09 21:27:18,Muantaps,muantaps,muantaps,['muantaps'],muantaps
Pengguna Google,5,2023-11-09 20:50:48,Bagus,bagus,bagus,['bagus'],bagus
Pengguna Google,5,2023-11-09 20:44:36,Sangat mudah di gunakan,sangat mudah di gunakan,mudah,['mudah'],mudah
Pengguna Google,5,2023-11-09 20:05:40,Sangat membantu para pencari kerja,sangat membantu para pencari kerja,membantu pencari kerja,"['membantu', 'pencari', 'kerja']",bantu cari kerja
Pengguna Google,5,2023-11-09 18:44:38,Bagus,bagus,bagus,['bagus'],bagus
Pengguna Google,5,2023-11-09 17:59:19,Bagus,bagus,bagus,['bagus'],bagus
Pengguna Google,5,2023-11-09 17:12:02,aplikasi ini sangat membantu saya untul mencari pekerjaan,aplikasi ini sangat membantu saya untul mencari pekerjaan,aplikasi membantu untul mencari pekerjaan,"['aplikasi', 'membantu', 'untul', 'mencari', 'pekerjaan']",aplikasi bantu untul cari kerja
Pengguna Google,4,2023-11-09 17:09:44,Klu bisa kapasitas muatan penyimpanan berkhas2d besaran lgi...terimkasih,klu bisa kapasitas muatan penyimpanan berkhas2d besaran lgiterimkasih,klu kapasitas muatan penyimpanan berkhas2d besaran lgiterimkasih,"['klu', 'kapasitas', 'muatan', 'penyimpanan', 'berkhas2d', 'besaran', 'lgiterimkasih']",klu kapasitas muat simpan berkhas2d besar lgiterimkasih
Pengguna Google,5,2023-11-09 16:48:46,Sangat membantu menemukan pekerjaan,sangat membantu menemukan pekerjaan,membantu menemukan pekerjaan,"['membantu', 'menemukan', 'pekerjaan']",bantu temu kerja
Pengguna Google,1,2023-11-09 16:23:40,gaguna jan donlot psti nyesel,gaguna jan donlot psti nyesel,gaguna jan donlot psti nyesel,"['gaguna', 'jan', 'donlot', 'psti', 'nyesel']",gaguna jan donlot psti nyesel
Pengguna Google,5,2023-11-09 15:28:16,Ok,ok,ok,['ok'],ok
Pengguna Google,4,2023-11-09 15:15:52,Ok,ok,ok,['ok'],ok
Pengguna Google,4,2023-11-09 15:02:47,Bagus,bagus,bagus,['bagus'],bagus
Pengguna Google,5,2023-11-09 14:42:24,Bagus semoga aku dapet kerjaan di sini,bagus semoga aku dapet kerjaan di sini,bagus semoga dapet kerjaan,"['bagus', 'semoga', 'dapet', 'kerjaan']",bagus moga dapet kerja
Pengguna Google,4,2023-11-09 14:33:09,Semoga cpt dpt kerjaan yallah...,semoga cpt dpt kerjaan yallah,semoga cpt dpt kerjaan yallah,"['semoga', 'cpt', 'dpt', 'kerjaan', 'yallah']",moga cpt dpt kerja yallah
Pengguna Google,4,2023-11-09 14:15:40,Good,good,good,['good'],good
Pengguna Google,4,2023-11-09 14:13:58,Nice,nice,nice,['nice'],nice
Pengguna Google,4,2023-11-09 12:54:01,Good app,good app,good app,"['good', 'app']",good app
Pengguna Google,5,2023-11-09 11:57:08,Sangat membantu sekali,sangat membantu sekali,membantu,['membantu'],bantu
Pengguna Google,1,2023-11-09 11:41:56,"Saran minimal di pencarian filter kerjanya di tambah khusus pencarian loker sma/smk sehingga lebih memudahkan mencari lowongan kerjanya dan juga kalo bisa di tambahkan fitur untuk perusahaan jika memang perusahaan tidak sesuai dengan kriteria pelamar, perusahaan wajib kasih keterangan tidak cocok, ya walaupun ada yang sudah kasih keterangan tidak cocok tapi kebanyakan yang saya lamar selama ini statusnya di terima sehingga tidak ada kejelasan.",saran minimal di pencarian filter kerjanya di tambah khusus pencarian loker smasmk sehingga lebih memudahkan mencari lowongan kerjanya dan juga kalo bisa di tambahkan fitur untuk perusahaan jika memang perusahaan tidak sesuai dengan kriteria pelamar perusahaan wajib kasih keterangan tidak cocok ya walaupun ada yang sudah kasih keterangan tidak cocok tapi kebanyakan yang saya lamar selama ini statusnya di terima sehingga tidak ada kejelasan,saran minimal pencarian filter kerjanya khusus pencarian loker smasmk memudahkan mencari lowongan kerjanya kalo tambahkan fitur perusahaan perusahaan sesuai kriteria pelamar perusahaan wajib kasih keterangan cocok ya kasih keterangan cocok kebanyakan lamar statusnya terima kejelasan,"['saran', 'minimal', 'pencarian', 'filter', 'kerjanya', 'khusus', 'pencarian', 'loker', 'smasmk', 'memudahkan', 'mencari', 'lowongan', 'kerjanya', 'kalo', 'tambahkan', 'fitur', 'perusahaan', 'perusahaan', 'sesuai', 'kriteria', 'pelamar', 'perusahaan', 'wajib', 'kasih', 'keterangan', 'cocok', 'ya', 'kasih', 'keterangan', 'cocok', 'kebanyakan', 'lamar', 'statusnya', 'terima', 'kejelasan']",saran minimal cari filter kerja khusus cari loker smasmk mudah cari lowong kerja kalo tambah fitur usaha usaha sesuai kriteria lamar usaha wajib kasih terang cocok ya kasih terang cocok banyak lamar status terima jelas
Pengguna Google,5,2023-11-09 11:39:35,Aplikasi yang sangat bermanfaat,aplikasi yang sangat bermanfaat,aplikasi bermanfaat,"['aplikasi', 'bermanfaat']",aplikasi manfaat
Pengguna Google,5,2023-11-09 11:23:59,Sangat membantu,sangat membantu,membantu,['membantu'],bantu
Pengguna Google,5,2023-11-09 10:14:48,Bagus,bagus,bagus,['bagus'],bagus
Pengguna Google,3,2023-11-09 09:48:45,Blm dapet kalau udah tar di tambahin wkwk,blm dapet kalau udah tar di tambahin wkwk,blm dapet udah tar tambahin wkwk,"['blm', 'dapet', 'udah', 'tar', 'tambahin', 'wkwk']",blm dapet udah tar tambahin wkwk
Pengguna Google,5,2023-11-09 09:17:54,Bagus,bagus,bagus,['bagus'],bagus
Pengguna Google,5,2023-11-09 08:52:02,Sangat membantu sukses,sangat membantu sukses,membantu sukses,"['membantu', 'sukses']",bantu sukses
Pengguna Google,5,2023-11-09 08:49:11,Not bad,not bad,not bad,"['not', 'bad']",not bad
Pengguna Google,5,2023-11-09 08:49:07,Ok,ok,ok,['ok'],ok
Pengguna Google,5,2023-11-09 06:13:47,Aplikasi yang bagus buat mencari lowongan pekerjaan yang tepat,aplikasi yang bagus buat mencari lowongan pekerjaan yang tepat,aplikasi bagus mencari lowongan pekerjaan,"['aplikasi', 'bagus', 'mencari', 'lowongan', 'pekerjaan']",aplikasi bagus cari lowong kerja
Pengguna Google,5,2023-11-09 02:51:45,Mantap apk nya,mantap apk nya,mantap apk nya,"['mantap', 'apk', 'nya']",mantap apk nya
Pengguna Google,1,2023-11-08 23:11:19,"kebanyakan lowongan fiktif, makin ga jelas. lowongan kadaluwarsa aja masih di posting.",kebanyakan lowongan fiktif makin ga jelas lowongan kadaluwarsa aja masih di posting,kebanyakan lowongan fiktif ga lowongan kadaluwarsa aja posting,"['kebanyakan', 'lowongan', 'fiktif', 'ga', 'lowongan', 'kadaluwarsa', 'aja', 'posting']",banyak lowong fiktif ga lowong kadaluwarsa aja posting
Pengguna Google,5,2023-11-08 21:18:02,Tempat cari kerja yang bagus,tempat cari kerja yang bagus,cari kerja bagus,"['cari', 'kerja', 'bagus']",cari kerja bagus
Pengguna Google,5,2023-11-08 20:40:33,"Rekomendasi untuk ajang pencarian kerja,",rekomendasi untuk ajang pencarian kerja,rekomendasi ajang pencarian kerja,"['rekomendasi', 'ajang', 'pencarian', 'kerja']",rekomendasi ajang cari kerja
Pengguna Google,5,2023-11-08 20:23:44,Good,good,good,['good'],good
Pengguna Google,5,2023-11-08 20:22:54,aplikasi yang paling keren sehingga memudahkan para pencari kerja untuk melamar di perusahaan sesuai dengan kualifikasinya,aplikasi yang paling keren sehingga memudahkan para pencari kerja untuk melamar di perusahaan sesuai dengan kualifikasinya,aplikasi keren memudahkan pencari kerja melamar perusahaan sesuai kualifikasinya,"['aplikasi', 'keren', 'memudahkan', 'pencari', 'kerja', 'melamar', 'perusahaan', 'sesuai', 'kualifikasinya']",aplikasi keren mudah cari kerja lamar usaha sesuai kualifikasi
Pengguna Google,5,2023-11-08 18:25:38,sangat membantu untuk mencari pekerjaan,sangat membantu untuk mencari pekerjaan,membantu mencari pekerjaan,"['membantu', 'mencari', 'pekerjaan']",bantu cari kerja
Pengguna Google,4,2023-11-08 18:07:34,"Sejauh ini nice, tp para penyedia lowongan kerja kayanya jarang buka akun mereka, masa lama bgt proses recruitment nya !!",sejauh ini nice tp para penyedia lowongan kerja kayanya jarang buka akun mereka masa lama bgt proses recruitment nya ,nice tp penyedia lowongan kerja kayanya jarang buka akun bgt proses recruitment nya,"['nice', 'tp', 'penyedia', 'lowongan', 'kerja', 'kayanya', 'jarang', 'buka', 'akun', 'bgt', 'proses', 'recruitment', 'nya']",nice tp sedia lowong kerja kaya jarang buka akun bgt proses recruitment nya
Pengguna Google,4,2023-11-08 17:45:20,sangat baik dan memuaskan,sangat baik dan memuaskan,memuaskan,['memuaskan'],muas
Pengguna Google,5,2023-11-08 15:31:13,Yes oke,yes oke,yes oke,"['yes', 'oke']",yes oke
Pengguna Google,5,2023-11-08 14:53:30,aplikasi yg bagus,aplikasi yg bagus,aplikasi yg bagus,"['aplikasi', 'yg', 'bagus']",aplikasi yg bagus
Pengguna Google,4,2023-11-08 14:08:46,Sangat baik,sangat baik,,[],
Pengguna Google,1,2023-11-08 13:24:14,Data saya bocor di aplikasi ini hati2 aja buat kalian semua,data saya bocor di aplikasi ini hati2 aja buat kalian semua,data bocor aplikasi hati2 aja,"['data', 'bocor', 'aplikasi', 'hati2', 'aja']",data bocor aplikasi hati2 aja
Pengguna Google,4,2023-11-08 12:46:56,sangat membantu...,sangat membantu,membantu,['membantu'],bantu
Pengguna Google,5,2023-11-08 11:53:28,Lebih berkembang terus,lebih berkembang terus,berkembang,['berkembang'],kembang
Pengguna Google,5,2023-11-08 11:31:11,Luar biasa,luar biasa,,[],
Pengguna Google,4,2023-11-08 11:16:23,Kurang Responsif kepada pelamar pekerjaan.,kurang responsif kepada pelamar pekerjaan,responsif pelamar pekerjaan,"['responsif', 'pelamar', 'pekerjaan']",responsif lamar kerja
Pengguna Google,5,2023-11-08 11:09:50,Bagus,bagus,bagus,['bagus'],bagus
