userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed,Label,Label NB,Label SVM
Pengguna Google,5,2023-11-24 14:27:56,"Reku, aplikasi yg mudah dan gampang utk melakukan investasi di crypto, juga staking nya bisa mencapai 12.5 per tahun, ada pembelian instan dengan minimal Rp. 5.000, sangat keren dan antusias",reku aplikasi yg mudah dan gampang utk melakukan investasi di crypto juga staking nya bisa mencapai 125 per tahun ada pembelian instan dengan minimal rp 5000 sangat keren dan antusias,reku aplikasi yg mudah gampang utk investasi crypto staking nya mencapai 125 pembelian instan minimal rp 5000 keren antusias,"['reku', 'aplikasi', 'yg', 'mudah', 'gampang', 'utk', 'investasi', 'crypto', 'staking', 'nya', 'mencapai', '125', 'pembelian', 'instan', 'minimal', 'rp', '5000', 'keren', 'antusias']",reku aplikasi yg mudah gampang utk investasi crypto staking nya capai 125 beli instan minimal rp 5000 keren antusias,positif,positif,positif
Pengguna Google,5,2023-11-24 12:20:10,"bagus , cuman ada yg kurang, mohon untuk devoloper mendengar kan saran saya dan segera di usul , reku perlu membuat fitur Rugi dan untung , loss profit dan profit sekian persen di portofolio, semua nya sudah oke dan cukup bagus , kurangnya di fitur Portofolio, karna itu sangat penting bagi investor untuk mengatur psikologi dan menghindari rugi dan menghitung untung , Terima salam hormat , semoga segera di ajukan dan di update",bagus  cuman ada yg kurang mohon untuk devoloper mendengar kan saran saya dan segera di usul  reku perlu membuat fitur rugi dan untung  loss profit dan profit sekian persen di portofolio semua nya sudah oke dan cukup bagus  kurangnya di fitur portofolio karna itu sangat penting bagi investor untuk mengatur psikologi dan menghindari rugi dan menghitung untung  terima salam hormat  semoga segera di ajukan dan di update,bagus cuman yg mohon devoloper mendengar saran usul reku fitur rugi untung loss profit profit sekian persen portofolio nya oke bagus kurangnya fitur portofolio karna investor mengatur psikologi menghindari rugi menghitung untung terima salam hormat semoga ajukan update,"['bagus', 'cuman', 'yg', 'mohon', 'devoloper', 'mendengar', 'saran', 'usul', 'reku', 'fitur', 'rugi', 'untung', 'loss', 'profit', 'profit', 'sekian', 'persen', 'portofolio', 'nya', 'oke', 'bagus', 'kurangnya', 'fitur', 'portofolio', 'karna', 'investor', 'mengatur', 'psikologi', 'menghindari', 'rugi', 'menghitung', 'untung', 'terima', 'salam', 'hormat', 'semoga', 'ajukan', 'update']",bagus cuman yg mohon devoloper dengar saran usul reku fitur rugi untung loss profit profit sekian persen portofolio nya oke bagus kurang fitur portofolio karna investor atur psikologi hindar rugi hitung untung terima salam hormat moga aju update,positif,positif,positif
Pengguna Google,5,2023-11-23 08:10:23,mantaps,mantaps,mantaps,['mantaps'],mantaps,positif,positif,positif
Pengguna Google,4,2023-11-21 19:25:43,baik sangat bagus,baik sangat bagus,bagus,['bagus'],bagus,positif,positif,positif
Pengguna Google,5,2023-11-20 11:55:54,Sangat mudah di gunakan.semoga kedepan nya hadir saham luar negri juga buat infes nya.,sangat mudah di gunakansemoga kedepan nya hadir saham luar negri juga buat infes nya,mudah gunakansemoga kedepan nya hadir saham negri infes nya,"['mudah', 'gunakansemoga', 'kedepan', 'nya', 'hadir', 'saham', 'negri', 'infes', 'nya']",mudah gunakansemoga depan nya hadir saham negri infes nya,positif,positif,positif
Pengguna Google,1,2023-11-19 07:00:43,"Saya minta koin yang di jual di reku bisa limit order semua , agar user nyaman penipuan judi yang berkedok trading Adalah yang tidak memiliki limit order Sehingga user susah menentukan harga jualnya, Reku kini kurang di percaya adanya koin koin yang tak bisa pesan orderan hrg beli , Itu sudah termasuk ke ranah penipuan pengguna",saya minta koin yang di jual di reku bisa limit order semua  agar user nyaman penipuan judi yang berkedok trading adalah yang tidak memiliki limit order sehingga user susah menentukan harga jualnya reku kini kurang di percaya adanya koin koin yang tak bisa pesan orderan hrg beli  itu sudah termasuk ke ranah penipuan pengguna,koin jual reku limit order user nyaman penipuan judi berkedok trading memiliki limit order user susah menentukan harga jualnya reku percaya koin koin pesan orderan hrg beli ranah penipuan pengguna,"['koin', 'jual', 'reku', 'limit', 'order', 'user', 'nyaman', 'penipuan', 'judi', 'berkedok', 'trading', 'memiliki', 'limit', 'order', 'user', 'susah', 'menentukan', 'harga', 'jualnya', 'reku', 'percaya', 'koin', 'koin', 'pesan', 'orderan', 'hrg', 'beli', 'ranah', 'penipuan', 'pengguna']",koin jual reku limit order user nyaman tipu judi kedok trading milik limit order user susah tentu harga jual reku percaya koin koin pesan order hrg beli ranah tipu guna,negatif,positif,negatif
Pengguna Google,4,2023-11-17 15:50:26,mudah di ģunakan,mudah di unakan,mudah unakan,"['mudah', 'unakan']",mudah unakan,positif,positif,positif
Pengguna Google,5,2023-11-17 01:16:45,ok,ok,ok,['ok'],ok,positif,positif,positif
Pengguna Google,4,2023-11-16 11:29:43,no coment,no coment,no coment,"['no', 'coment']",no coment,positif,positif,positif
Pengguna Google,5,2023-11-15 05:30:09,Segera gabung pske kode ini biar dpt bonus 50k @Rejekiadik,segera gabung pske kode ini biar dpt bonus 50k ,gabung pske kode biar dpt bonus 50k,"['gabung', 'pske', 'kode', 'biar', 'dpt', 'bonus', '50k']",gabung pske kode biar dpt bonus 50k,positif,positif,positif
Pengguna Google,4,2023-11-14 22:14:27,Untuk deposit tolong tambahkan QRIS dong.,untuk deposit tolong tambahkan qris dong,deposit tolong tambahkan qris,"['deposit', 'tolong', 'tambahkan', 'qris']",deposit tolong tambah qris,positif,positif,positif
Pengguna Google,4,2023-11-14 14:01:15,puas bgt krna memang sebagus itu,puas bgt krna memang sebagus itu,puas bgt krna sebagus,"['puas', 'bgt', 'krna', 'sebagus']",puas bgt krna bagus,positif,positif,positif
Pengguna Google,5,2023-11-14 08:13:17,salam sukses buat tim rekeningku,salam sukses buat tim rekeningku,salam sukses tim rekeningku,"['salam', 'sukses', 'tim', 'rekeningku']",salam sukses tim rekening,positif,positif,positif
Pengguna Google,5,2023-11-14 00:30:00,"sngaja ksh full bintang biar langsung didngr & diprbaiki, masa verifikasi kyc cepat katanya tapi nipu parah shabis foto loadingpun gk jalan wkwk, gak kaya yg lain cepat singkat, padahal semuamya sempurna gambar gk jlek ktp benar wkwk hapus itu dideskripsi, katanya cepat mana ?",sngaja ksh full bintang biar langsung didngr  diprbaiki masa verifikasi kyc cepat katanya tapi nipu parah shabis foto loadingpun gk jalan wkwk gak kaya yg lain cepat singkat padahal semuamya sempurna gambar gk jlek ktp benar wkwk hapus itu dideskripsi katanya cepat mana ,sngaja ksh full bintang biar langsung didngr diprbaiki verifikasi kyc cepat nipu parah shabis foto loadingpun gk jalan wkwk gak kaya yg cepat singkat semuamya sempurna gambar gk jlek ktp wkwk hapus dideskripsi cepat,"['sngaja', 'ksh', 'full', 'bintang', 'biar', 'langsung', 'didngr', 'diprbaiki', 'verifikasi', 'kyc', 'cepat', 'nipu', 'parah', 'shabis', 'foto', 'loadingpun', 'gk', 'jalan', 'wkwk', 'gak', 'kaya', 'yg', 'cepat', 'singkat', 'semuamya', 'sempurna', 'gambar', 'gk', 'jlek', 'ktp', 'wkwk', 'hapus', 'dideskripsi', 'cepat']",sngaja ksh full bintang biar langsung didngr diprbaiki verifikasi kyc cepat nipu parah shabis foto loadingpun gk jalan wkwk gak kaya yg cepat singkat semuamya sempurna gambar gk jlek ktp wkwk hapus deskripsi cepat,positif,positif,positif
Pengguna Google,5,2023-11-13 16:25:13,mudah di mengerti,mudah di mengerti,mudah mengerti,"['mudah', 'mengerti']",mudah erti,positif,positif,positif
Pengguna Google,5,2023-11-13 16:02:27,mantapp,mantapp,mantapp,['mantapp'],mantapp,positif,positif,positif
Pengguna Google,4,2023-11-12 22:02:59,reku membuat investasi jadi mudah dan aman.,reku membuat investasi jadi mudah dan aman,reku investasi mudah aman,"['reku', 'investasi', 'mudah', 'aman']",reku investasi mudah aman,positif,positif,positif
Pengguna Google,5,2023-11-12 20:07:25,jos,jos,jos,['jos'],jos,positif,positif,positif
Pengguna Google,1,2023-11-12 10:36:27,"pajak terlalu besar, harga berubah setelah konfirmasi dan selalu rugi saat beli",pajak terlalu besar harga berubah setelah konfirmasi dan selalu rugi saat beli,pajak harga berubah konfirmasi rugi beli,"['pajak', 'harga', 'berubah', 'konfirmasi', 'rugi', 'beli']",pajak harga ubah konfirmasi rugi beli,negatif,positif,negatif
Pengguna Google,1,2023-11-11 11:37:59,"biaya WD Mahal. tiap beli 1 instrumen , mau beli di instrumen lain gk bisa",biaya wd mahal tiap beli 1 instrumen  mau beli di instrumen lain gk bisa,biaya wd mahal beli 1 instrumen beli instrumen gk,"['biaya', 'wd', 'mahal', 'beli', '1', 'instrumen', 'beli', 'instrumen', 'gk']",biaya wd mahal beli 1 instrumen beli instrumen gk,negatif,positif,negatif
Pengguna Google,5,2023-11-10 20:52:59,Mudah di fahami 👌,mudah di fahami ,mudah fahami,"['mudah', 'fahami']",mudah fahami,positif,positif,positif
Pengguna Google,5,2023-11-10 12:53:23,"Enak ya menggunakan aplikasi ini untuk trading, mudah,simple,apa lg untuk pemula sangat mudah sekali dan ga ribet, Pembelian juga menggunakan idr ga ribet jadinya, Layak dpt 5 bintang,",enak ya menggunakan aplikasi ini untuk trading mudahsimpleapa lg untuk pemula sangat mudah sekali dan ga ribet pembelian juga menggunakan idr ga ribet jadinya layak dpt 5 bintang,enak ya aplikasi trading mudahsimpleapa lg pemula mudah ga ribet pembelian idr ga ribet layak dpt 5 bintang,"['enak', 'ya', 'aplikasi', 'trading', 'mudahsimpleapa', 'lg', 'pemula', 'mudah', 'ga', 'ribet', 'pembelian', 'idr', 'ga', 'ribet', 'layak', 'dpt', '5', 'bintang']",enak ya aplikasi trading mudahsimpleapa lg mula mudah ga ribet beli idr ga ribet layak dpt 5 bintang,positif,positif,positif
Pengguna Google,5,2023-11-09 14:39:23,Bgus,bgus,bgus,['bgus'],bgus,positif,positif,positif
Pengguna Google,5,2023-11-09 08:20:09,the best,the best,the best,"['the', 'best']",the best,positif,positif,positif
Pengguna Google,5,2023-11-09 03:12:32,Taraf belajar,taraf belajar,taraf belajar,"['taraf', 'belajar']",taraf ajar,positif,positif,positif
Pengguna Google,5,2023-11-08 15:10:42,bagus,bagus,bagus,['bagus'],bagus,positif,positif,positif
Pengguna Google,5,2023-11-08 06:57:53,Reku semakin mantap. Segeralah rilis juga koin Coredao di Reku.,reku semakin mantap segeralah rilis juga koin coredao di reku,reku mantap segeralah rilis koin coredao reku,"['reku', 'mantap', 'segeralah', 'rilis', 'koin', 'coredao', 'reku']",reku mantap segera rilis koin coredao reku,positif,positif,positif
Pengguna Google,4,2023-11-07 17:29:36,"Bagus semua, tapi sayang portofolio jadi satu. Total saldo jadi satu antara staking n saldo lain di akumulasi, gak di pisahkan. Agak susah c. Transaksi tiap coin perlu di cantumkan di masing2 coin tsb agar lbh mudah memantau antara harga beli n sasaran harga jual",bagus semua tapi sayang portofolio jadi satu total saldo jadi satu antara staking n saldo lain di akumulasi gak di pisahkan agak susah c transaksi tiap coin perlu di cantumkan di masing2 coin tsb agar lbh mudah memantau antara harga beli n sasaran harga jual,bagus sayang portofolio total saldo staking n saldo akumulasi gak pisahkan susah c transaksi coin cantumkan masing2 coin tsb lbh mudah memantau harga beli n sasaran harga jual,"['bagus', 'sayang', 'portofolio', 'total', 'saldo', 'staking', 'n', 'saldo', 'akumulasi', 'gak', 'pisahkan', 'susah', 'c', 'transaksi', 'coin', 'cantumkan', 'masing2', 'coin', 'tsb', 'lbh', 'mudah', 'memantau', 'harga', 'beli', 'n', 'sasaran', 'harga', 'jual']",bagus sayang portofolio total saldo staking n saldo akumulasi gak pisah susah c transaksi coin cantum masing2 coin tsb lbh mudah pantau harga beli n sasar harga jual,positif,positif,positif
Pengguna Google,5,2023-11-06 20:12:28,Terimakasih Reku.. cuma reku yg mau terima KYC saya🙏😭😭😍😍,terimakasih reku cuma reku yg mau terima kyc saya,terimakasih reku reku yg terima kyc,"['terimakasih', 'reku', 'reku', 'yg', 'terima', 'kyc']",terimakasih reku reku yg terima kyc,positif,positif,positif
Pengguna Google,5,2023-11-06 09:51:07,deposit coin lancar.. tersedia banyak coin.. tampilan simple.. wd murah.. ☺,deposit coin lancar tersedia banyak coin tampilan simple wd murah ,deposit coin lancar tersedia coin tampilan simple wd murah,"['deposit', 'coin', 'lancar', 'tersedia', 'coin', 'tampilan', 'simple', 'wd', 'murah']",deposit coin lancar sedia coin tampil simple wd murah,positif,positif,positif
Pengguna Google,5,2023-11-05 09:31:50,ok,ok,ok,['ok'],ok,positif,positif,positif
Pengguna Google,5,2023-11-04 17:41:26,top markotop,top markotop,top markotop,"['top', 'markotop']",top markotop,positif,positif,positif
Pengguna Google,5,2023-11-03 17:19:27,sangat bagus dan terpercaya,sangat bagus dan terpercaya,bagus terpercaya,"['bagus', 'terpercaya']",bagus percaya,positif,positif,positif
Pengguna Google,5,2023-11-02 17:13:18,mantap,mantap,mantap,['mantap'],mantap,positif,positif,positif
Pengguna Google,5,2023-10-30 00:19:47,The Best,the best,the best,"['the', 'best']",the best,positif,positif,positif
Pengguna Google,4,2023-10-29 11:31:15,Ok,ok,ok,['ok'],ok,positif,positif,positif
Pengguna Google,1,2023-10-28 12:38:58,"ini aplikasi minimal wdnya mahal amat,masa wd koin matic minimalnya 32 koin sedangkan 1 coinnya 10k haduuuhhh kapan lg minimal wdnya dikurangin dibawah 1 koin",ini aplikasi minimal wdnya mahal amatmasa wd koin matic minimalnya 32 koin sedangkan 1 coinnya 10k haduuuhhh kapan lg minimal wdnya dikurangin dibawah 1 koin,aplikasi minimal wdnya mahal amatmasa wd koin matic minimalnya 32 koin 1 coinnya 10k haduuuhhh lg minimal wdnya dikurangin dibawah 1 koin,"['aplikasi', 'minimal', 'wdnya', 'mahal', 'amatmasa', 'wd', 'koin', 'matic', 'minimalnya', '32', 'koin', '1', 'coinnya', '10k', 'haduuuhhh', 'lg', 'minimal', 'wdnya', 'dikurangin', 'dibawah', '1', 'koin']",aplikasi minimal wdnya mahal amatmasa wd koin matic minimal 32 koin 1 coinnya 10k haduuuhhh lg minimal wdnya rangin bawah 1 koin,negatif,positif,negatif
Pengguna Google,1,2023-10-27 03:40:06,Jangan sampe donwload apk ini. Dulu aman2 sj sdh skrg bnyk yg kena kasuh jual beli token sndiri tiba2 aswt ilang.sy sdh rugi ratusan jt,jangan sampe donwload apk ini dulu aman2 sj sdh skrg bnyk yg kena kasuh jual beli token sndiri tiba2 aswt ilangsy sdh rugi ratusan jt,sampe donwload apk aman2 sj sdh skrg bnyk yg kena kasuh jual beli token sndiri tiba2 aswt ilangsy sdh rugi ratusan jt,"['sampe', 'donwload', 'apk', 'aman2', 'sj', 'sdh', 'skrg', 'bnyk', 'yg', 'kena', 'kasuh', 'jual', 'beli', 'token', 'sndiri', 'tiba2', 'aswt', 'ilangsy', 'sdh', 'rugi', 'ratusan', 'jt']",sampe donwload apk aman2 sj sdh skrg bnyk yg kena kasuh jual beli token sndiri tiba2 aswt ilangsy sdh rugi ratus jt,negatif,negatif,negatif
Pengguna Google,5,2023-10-26 02:37:24,Biar dapet bonus masukin Kode ref @blem,biar dapet bonus masukin kode ref ,biar dapet bonus masukin kode ref,"['biar', 'dapet', 'bonus', 'masukin', 'kode', 'ref']",biar dapet bonus masukin kode ref,positif,positif,positif
Pengguna Google,4,2023-10-25 19:54:20,bagus,bagus,bagus,['bagus'],bagus,positif,positif,positif
Pengguna Google,5,2023-10-24 17:08:47,super mantappp,super mantappp,super mantappp,"['super', 'mantappp']",super mantappp,positif,positif,positif
Pengguna Google,5,2023-10-23 11:56:35,Reku ok,reku ok,reku ok,"['reku', 'ok']",reku ok,positif,positif,positif
Pengguna Google,2,2023-10-23 11:09:01,Susah mau deposit pake DANA tidak ada panduan atau caranya,susah mau deposit pake dana tidak ada panduan atau caranya,susah deposit pake dana panduan,"['susah', 'deposit', 'pake', 'dana', 'panduan']",susah deposit pake dana pandu,negatif,positif,negatif
Pengguna Google,5,2023-10-22 19:23:25,ok jos,ok jos,ok jos,"['ok', 'jos']",ok jos,positif,positif,positif
Pengguna Google,1,2023-10-21 18:48:19,Cacad kirim koin trx aja pake minimal 100 trx cacad najiS,cacad kirim koin trx aja pake minimal 100 trx cacad najis,cacad kirim koin trx aja pake minimal 100 trx cacad najis,"['cacad', 'kirim', 'koin', 'trx', 'aja', 'pake', 'minimal', '100', 'trx', 'cacad', 'najis']",cacad kirim koin trx aja pake minimal 100 trx cacad najis,negatif,negatif,negatif
Pengguna Google,5,2023-10-20 16:08:34,Cocok sekali untuk bagi pemula bitcoin,cocok sekali untuk bagi pemula bitcoin,cocok pemula bitcoin,"['cocok', 'pemula', 'bitcoin']",cocok mula bitcoin,positif,positif,positif
Pengguna Google,4,2023-10-18 21:45:08,Kode undangan @08034,kode undangan ,kode undangan,"['kode', 'undangan']",kode undang,positif,positif,positif
Pengguna Google,5,2023-10-18 16:31:11,ok,ok,ok,['ok'],ok,positif,positif,positif
Pengguna Google,5,2023-10-13 12:57:12,mantul,mantul,mantul,['mantul'],mantul,positif,positif,positif
