userName,score,at,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed,Label
Angga Januar,5,2020-12-26 20:52:31,Jual doge oke fee murah,jual doge oke fee murah,jual doge oke fee murah,"['jual', 'doge', 'oke', 'fee', 'murah']",jual doge oke fee murah,positif
Irene Sarayar,5,2020-12-25 19:15:10,"Saya suka disini layanan livechat nya online, susah sekali hubungi exchange sebelah akhirnya malah dibantu admin rekening... Deposit saya langsung dibantu proses... Tq admin...mantap rekeningq",saya suka disini layanan livechat nya online susah sekali hubungi exchange sebelah akhirnya malah dibantu admin rekening deposit saya langsung dibantu proses tq adminmantap rekeningq,suka layanan livechat nya online susah hubungi exchange sebelah dibantu admin rekening deposit langsung dibantu proses tq adminmantap rekeningq,"['suka', 'layanan', 'livechat', 'nya', 'online', 'susah', 'hubungi', 'exchange', 'sebelah', 'dibantu', 'admin', 'rekening', 'deposit', 'langsung', 'dibantu', 'proses', 'tq', 'adminmantap', 'rekeningq']",suka layan livechat nya online susah hubung exchange belah bantu admin rekening deposit langsung bantu proses tq adminmantap rekeningq,positif
Aryamehr M. Sugihartana,5,2020-12-25 10:47:10,Mantap!,mantap,mantap,['mantap'],mantap,positif
KING eric,5,2020-12-25 02:20:46,bete bursa libur cripto dulu gais,bete bursa libur cripto dulu gais,bete bursa libur cripto gais,"['bete', 'bursa', 'libur', 'cripto', 'gais']",bete bursa libur cripto gais,positif
Eko Widyan Ciswanto,5,2020-12-24 18:06:15,Saya kasih bintang 5 mantul,saya kasih bintang 5 mantul,kasih bintang 5 mantul,"['kasih', 'bintang', '5', 'mantul']",kasih bintang 5 mantul,positif
rudy crypto btc,5,2020-12-24 12:58:29,sukses terus untuk pihat Rekeningku dan menjadikan platform yang terbaik,sukses terus untuk pihat rekeningku dan menjadikan platform yang terbaik,sukses pihat rekeningku menjadikan platform terbaik,"['sukses', 'pihat', 'rekeningku', 'menjadikan', 'platform', 'terbaik']",sukses pihat rekening jadi platform baik,positif
Zakir Ahmad,5,2020-12-24 06:34:08,"Tolong dong suport TRC20 token, untuk deposit maupun penarikan, terutama buat USDT, pasti akan lebih banyak orang yg tranding disini. Terimakasih.",tolong dong suport trc20 token untuk deposit maupun penarikan terutama buat usdt pasti akan lebih banyak orang yg tranding disini terimakasih,tolong suport trc20 token deposit penarikan usdt orang yg tranding terimakasih,"['tolong', 'suport', 'trc20', 'token', 'deposit', 'penarikan', 'usdt', 'orang', 'yg', 'tranding', 'terimakasih']",tolong suport trc20 token deposit tari usdt orang yg tranding terimakasih,positif
Dharma Adhivijaya,1,2020-12-23 23:27:23,"Selalu gagal ketika mau aktivasi 2FA. Padahal sudah ikuti petunjuk di help page, tapi begitu masukin kode yang digenerate Google Authenticator, dibilang kode salah. Begitu tanya di Live chat, kayaknya yang jawab chatbot karena jawabannya template dan berulang, bahkan akun saya dibilang kena suspend, padahal juga baru daftar. Pegimana caranya bisa kena suspend. Payah nih.",selalu gagal ketika mau aktivasi 2fa padahal sudah ikuti petunjuk di help page tapi begitu masukin kode yang digenerate google authenticator dibilang kode salah begitu tanya di live chat kayaknya yang jawab chatbot karena jawabannya template dan berulang bahkan akun saya dibilang kena suspend padahal juga baru daftar pegimana caranya bisa kena suspend payah nih,gagal aktivasi 2fa ikuti petunjuk help page masukin kode digenerate google authenticator dibilang kode salah live chat kayaknya chatbot jawabannya template berulang akun dibilang kena suspend daftar pegimana kena suspend payah nih,"['gagal', 'aktivasi', '2fa', 'ikuti', 'petunjuk', 'help', 'page', 'masukin', 'kode', 'digenerate', 'google', 'authenticator', 'dibilang', 'kode', 'salah', 'live', 'chat', 'kayaknya', 'chatbot', 'jawabannya', 'template', 'berulang', 'akun', 'dibilang', 'kena', 'suspend', 'daftar', 'pegimana', 'kena', 'suspend', 'payah', 'nih']",gagal aktivasi 2fa ikut tunjuk help page masukin kode digenerate google authenticator bilang kode salah live chat kayak chatbot jawab template ulang akun bilang kena suspend daftar pegimana kena suspend payah nih,negatif
Anggi Saputra Ardiansyah,5,2020-12-23 21:18:39,Mantab saat nama yang saya gunakan reg pakai nama email dan yang di minta nama aslinya langsung di betulin dan minta persetujuan via email terimakasih rekeningku. Himbauan Kasik WD/Depo llinkaja biar tambah mantab,mantab saat nama yang saya gunakan reg pakai nama email dan yang di minta nama aslinya langsung di betulin dan minta persetujuan via email terimakasih rekeningku himbauan kasik wddepo llinkaja biar tambah mantab,mantab nama reg pakai nama email nama aslinya langsung betulin persetujuan via email terimakasih rekeningku himbauan kasik wddepo llinkaja biar mantab,"['mantab', 'nama', 'reg', 'pakai', 'nama', 'email', 'nama', 'aslinya', 'langsung', 'betulin', 'persetujuan', 'via', 'email', 'terimakasih', 'rekeningku', 'himbauan', 'kasik', 'wddepo', 'llinkaja', 'biar', 'mantab']",mantab nama reg pakai nama email nama asli langsung betulin tuju via email terimakasih rekening himbauan kasik wddepo llinkaja biar mantab,positif
Reksha Laksana,5,2020-12-23 20:37:34,"Cukup baik, namun tolong ditambahkan lebih banyak pilihan crypto nya, seperti BTT, KIN, NPXS dll",cukup baik namun tolong ditambahkan lebih banyak pilihan crypto nya seperti btt kin npxs dll,tolong pilihan crypto nya btt kin npxs dll,"['tolong', 'pilihan', 'crypto', 'nya', 'btt', 'kin', 'npxs', 'dll']",tolong pilih crypto nya btt kin npxs dll,positif
DARSONO,4,2020-12-23 19:18:47,4bintang dulu,4bintang dulu,4bintang,['4bintang'],4bintang,positif
Muhamad Naufal Hernandi,5,2020-12-23 14:14:27,"Yakin Bagus sih, tapi kayaknya kurang user friendly",yakin bagus sih tapi kayaknya kurang user friendly,bagus sih kayaknya user friendly,"['bagus', 'sih', 'kayaknya', 'user', 'friendly']",bagus sih kayak user friendly,positif
Muhaimin aziz,5,2020-12-22 16:55:36,Aplikasi yang sangat berguna jadi saya kasih * 5,aplikasi yang sangat berguna jadi saya kasih  5,aplikasi berguna kasih 5,"['aplikasi', 'berguna', 'kasih', '5']",aplikasi guna kasih 5,positif
cangcimen Channel,5,2020-12-22 13:53:55,"Aplikasi yg sangat berguna,,,apalagi di saat pandemi covid 19 yg gk pernah ilang.... Semoga kedepannya semakin baik dan covid 19 segera punah dan kembali normal seperti biasa Amin",aplikasi yg sangat bergunaapalagi di saat pandemi covid 19 yg gk pernah ilang semoga kedepannya semakin baik dan covid 19 segera punah dan kembali normal seperti biasa amin,aplikasi yg bergunaapalagi pandemi covid 19 yg gk ilang semoga kedepannya covid 19 punah normal amin,"['aplikasi', 'yg', 'bergunaapalagi', 'pandemi', 'covid', '19', 'yg', 'gk', 'ilang', 'semoga', 'kedepannya', 'covid', '19', 'punah', 'normal', 'amin']",aplikasi yg bergunaapalagi pandemi covid 19 yg gk ilang moga depan covid 19 punah normal amin,positif
Jhoni Ashari,5,2020-12-22 00:00:47,"Mantaf dah nih aplikasi,gak nyesel download nya👍👍👍",mantaf dah nih aplikasigak nyesel download nya,mantaf dah nih aplikasigak nyesel download nya,"['mantaf', 'dah', 'nih', 'aplikasigak', 'nyesel', 'download', 'nya']",mantaf dah nih aplikasigak nyesel download nya,positif
Saipul Anwar,5,2020-12-21 17:44:13,Withdraw nya cepat.. cs nya jg sabar.. good lah..,withdraw nya cepat cs nya jg sabar good lah,withdraw nya cepat cs nya jg sabar good,"['withdraw', 'nya', 'cepat', 'cs', 'nya', 'jg', 'sabar', 'good']",withdraw nya cepat cs nya jg sabar good,positif
Irson Maliguna,5,2020-12-21 15:59:10,Rekningku good 👍👍👍,rekningku good ,rekningku good,"['rekningku', 'good']",rekningku good,positif
Lice Selyani,5,2020-12-21 13:44:58,"kalau bisa tambahkan aset Thunder Token, karna setiap penarikan thunder token harus di swap ke usdt, usdc, wbtc dengan biaya admin 5 usd. Jadi kalau sdh ada aset TT kan penarikan tidak akan terpotong fee yg besar, biar bisa beli saldo TT supaya mining lebih cepat",kalau bisa tambahkan aset thunder token karna setiap penarikan thunder token harus di swap ke usdt usdc wbtc dengan biaya admin 5 usd jadi kalau sdh ada aset tt kan penarikan tidak akan terpotong fee yg besar biar bisa beli saldo tt supaya mining lebih cepat,tambahkan aset thunder token karna penarikan thunder token swap usdt usdc wbtc biaya admin 5 usd sdh aset tt penarikan terpotong fee yg biar beli saldo tt mining cepat,"['tambahkan', 'aset', 'thunder', 'token', 'karna', 'penarikan', 'thunder', 'token', 'swap', 'usdt', 'usdc', 'wbtc', 'biaya', 'admin', '5', 'usd', 'sdh', 'aset', 'tt', 'penarikan', 'terpotong', 'fee', 'yg', 'biar', 'beli', 'saldo', 'tt', 'mining', 'cepat']",tambah aset thunder token karna tari thunder token swap usdt usdc wbtc biaya admin 5 usd sdh aset tt tari potong fee yg biar beli saldo tt mining cepat,positif
Ashady Wibowo,5,2020-12-21 13:25:35,Bagus,bagus,bagus,['bagus'],bagus,positif
Agus Haryanto,5,2020-12-21 10:52:36,mantap...top banget...baru saya update dan saya senang banget ada fitur ini jd bisa pantau harga tanpa ketinggalan thx bos.biar bintang yg bicara.thx,mantaptop bangetbaru saya update dan saya senang banget ada fitur ini jd bisa pantau harga tanpa ketinggalan thx bosbiar bintang yg bicarathx,mantaptop bangetbaru update senang banget fitur jd pantau harga ketinggalan thx bosbiar bintang yg bicarathx,"['mantaptop', 'bangetbaru', 'update', 'senang', 'banget', 'fitur', 'jd', 'pantau', 'harga', 'ketinggalan', 'thx', 'bosbiar', 'bintang', 'yg', 'bicarathx']",mantaptop bangetbaru update senang banget fitur jd pantau harga tinggal thx bosbiar bintang yg bicarathx,positif
Iwan Gunawan,1,2020-12-21 10:33:10,Ksh b 1 dlu bro,ksh b 1 dlu bro,ksh b 1 dlu bro,"['ksh', 'b', '1', 'dlu', 'bro']",ksh b 1 dlu bro,negatif
Andi Ismantoueuwuw,5,2020-12-20 22:02:42,Rekening ku makin yes banget,rekening ku makin yes banget,rekening ku yes banget,"['rekening', 'ku', 'yes', 'banget']",rekening ku yes banget,positif
Ade Sopian,5,2020-12-20 21:53:32,Withdrawalnya sangat mudah dan gampang sekali..aplikasinya jg sangat mendukung,withdrawalnya sangat mudah dan gampang sekaliaplikasinya jg sangat mendukung,withdrawalnya mudah gampang sekaliaplikasinya jg mendukung,"['withdrawalnya', 'mudah', 'gampang', 'sekaliaplikasinya', 'jg', 'mendukung']",withdrawalnya mudah gampang sekaliaplikasinya jg dukung,positif
Syifa waw555,2,2020-12-20 21:21:24,Tuan tolong feenya di turunin buat penarikan cryptonya..soalnya tiap saya deposit di area mining feenya mahal banget..tiap transaksi doge feenya 15 doge..belum lagi webnya scam...hadeeeh apes banget,tuan tolong feenya di turunin buat penarikan cryptonyasoalnya tiap saya deposit di area mining feenya mahal bangettiap transaksi doge feenya 15 dogebelum lagi webnya scamhadeeeh apes banget,tuan tolong feenya turunin penarikan cryptonyasoalnya deposit area mining feenya mahal bangettiap transaksi doge feenya 15 dogebelum webnya scamhadeeeh apes banget,"['tuan', 'tolong', 'feenya', 'turunin', 'penarikan', 'cryptonyasoalnya', 'deposit', 'area', 'mining', 'feenya', 'mahal', 'bangettiap', 'transaksi', 'doge', 'feenya', '15', 'dogebelum', 'webnya', 'scamhadeeeh', 'apes', 'banget']",tuan tolong feenya turunin tari cryptonyasoalnya deposit area mining feenya mahal bangettiap transaksi doge feenya 15 dogebelum webnya scamhadeeeh apes banget,negatif
Rizki Faucet,5,2020-12-20 19:07:15,Jos.selalu no.1 rekeningku,josselalu no1 rekeningku,josselalu no1 rekeningku,"['josselalu', 'no1', 'rekeningku']",josselalu no1 rekening,positif
Ilham Hermawan,5,2020-12-20 01:04:45,"Rekeningku pelayanan bagus, konfirmasi deposit di livechat cepat responnya, terimakasih,👍👍👍",rekeningku pelayanan bagus konfirmasi deposit di livechat cepat responnya terimakasih,rekeningku pelayanan bagus konfirmasi deposit livechat cepat responnya terimakasih,"['rekeningku', 'pelayanan', 'bagus', 'konfirmasi', 'deposit', 'livechat', 'cepat', 'responnya', 'terimakasih']",rekening layan bagus konfirmasi deposit livechat cepat responnya terimakasih,positif
Muhammad Rizqy Arif,5,2020-12-20 01:00:15,"Rekeningku pelayan nya bagus, deposit rupiah saya langsung masuk setelah transfer, terima kasih🙏🙏🙏🙏",rekeningku pelayan nya bagus deposit rupiah saya langsung masuk setelah transfer terima kasih,rekeningku pelayan nya bagus deposit rupiah langsung masuk transfer terima kasih,"['rekeningku', 'pelayan', 'nya', 'bagus', 'deposit', 'rupiah', 'langsung', 'masuk', 'transfer', 'terima', 'kasih']",rekening layan nya bagus deposit rupiah langsung masuk transfer terima kasih,positif
Alvin Prasetya,5,2020-12-20 00:44:28,"Rekeningku sukses terusss, jual beli terasa aman mau deposit rupiah nyaman kak cepet masuk nya kak🙏🙏🙏",rekeningku sukses terusss jual beli terasa aman mau deposit rupiah nyaman kak cepet masuk nya kak,rekeningku sukses terusss jual beli aman deposit rupiah nyaman kak cepet masuk nya kak,"['rekeningku', 'sukses', 'terusss', 'jual', 'beli', 'aman', 'deposit', 'rupiah', 'nyaman', 'kak', 'cepet', 'masuk', 'nya', 'kak']",rekening sukses terusss jual beli aman deposit rupiah nyaman kak cepet masuk nya kak,positif
Dzulfahmi Fauzan,5,2020-12-20 00:42:27,"Rekeningku keren, deposit IDR langsung masuk ceoet banget kak, sukses terusss👍🏿👍🏿👍🏿",rekeningku keren deposit idr langsung masuk ceoet banget kak sukses terusss,rekeningku keren deposit idr langsung masuk ceoet banget kak sukses terusss,"['rekeningku', 'keren', 'deposit', 'idr', 'langsung', 'masuk', 'ceoet', 'banget', 'kak', 'sukses', 'terusss']",rekening keren deposit idr langsung masuk ceoet banget kak sukses terusss,positif
Abshor Fariq Gunawan,5,2020-12-19 22:13:30,"Rekeningku sukses terus, proses deposit cepat dan withdrawal lancar, terimakasih Rekeningku makin nyaman transaksi jual beli bitcoin disini , 🙏🙏🙏",rekeningku sukses terus proses deposit cepat dan withdrawal lancar terimakasih rekeningku makin nyaman transaksi jual beli bitcoin disini  ,rekeningku sukses proses deposit cepat withdrawal lancar terimakasih rekeningku nyaman transaksi jual beli bitcoin,"['rekeningku', 'sukses', 'proses', 'deposit', 'cepat', 'withdrawal', 'lancar', 'terimakasih', 'rekeningku', 'nyaman', 'transaksi', 'jual', 'beli', 'bitcoin']",rekening sukses proses deposit cepat withdrawal lancar terimakasih rekening nyaman transaksi jual beli bitcoin,positif
Isfi Dewi,5,2020-12-19 21:06:29,"Mantep dah ni aplikasinya, cocok buat pemulaa yg baru join jual/beli aset. Csnya juga fast respon",mantep dah ni aplikasinya cocok buat pemulaa yg baru join jualbeli aset csnya juga fast respon,mantep dah ni aplikasinya cocok pemulaa yg join jualbeli aset csnya fast respon,"['mantep', 'dah', 'ni', 'aplikasinya', 'cocok', 'pemulaa', 'yg', 'join', 'jualbeli', 'aset', 'csnya', 'fast', 'respon']",mantep dah ni aplikasi cocok pemulaa yg join jualbeli aset csnya fast respon,positif
Ricky Juliawan,5,2020-12-19 17:26:24,"Aplikasinya mudah banget diplejari buat pemula, buat pusat bantuannya sangat membantu banget",aplikasinya mudah banget diplejari buat pemula buat pusat bantuannya sangat membantu banget,aplikasinya mudah banget diplejari pemula pusat bantuannya membantu banget,"['aplikasinya', 'mudah', 'banget', 'diplejari', 'pemula', 'pusat', 'bantuannya', 'membantu', 'banget']",aplikasi mudah banget diplejari mula pusat bantu bantu banget,positif
Dian Prayitno,5,2020-12-19 16:18:09,"Mantep bgt apknya, buat pemula ini rekomen bgt.. cs nya juga fast respon bgt good pokoknyaa 🤩🤩🤩",mantep bgt apknya buat pemula ini rekomen bgt cs nya juga fast respon bgt good pokoknyaa ,mantep bgt apknya pemula rekomen bgt cs nya fast respon bgt good pokoknyaa,"['mantep', 'bgt', 'apknya', 'pemula', 'rekomen', 'bgt', 'cs', 'nya', 'fast', 'respon', 'bgt', 'good', 'pokoknyaa']",mantep bgt apknya mula rekomen bgt cs nya fast respon bgt good pokoknyaa,positif
latifah,5,2020-12-19 13:30:57,Beli usdt josss disini,beli usdt josss disini,beli usdt josss,"['beli', 'usdt', 'josss']",beli usdt josss,positif
Unas Unas,5,2020-12-19 11:22:33,Tempat beli bitcoin paling ok,tempat beli bitcoin paling ok,beli bitcoin ok,"['beli', 'bitcoin', 'ok']",beli bitcoin ok,positif
NAUFAL GAMING,5,2020-12-19 11:15:43,Just beli crypto sangat mudah,just beli crypto sangat mudah,just beli crypto mudah,"['just', 'beli', 'crypto', 'mudah']",just beli crypto mudah,positif
Ma Dan,5,2020-12-19 11:08:08,Beli usdt Joss disini,beli usdt joss disini,beli usdt joss,"['beli', 'usdt', 'joss']",beli usdt joss,positif
Aries Husumadi,5,2020-12-19 07:52:17,Jual beli Bitcoin terbaik,jual beli bitcoin terbaik,jual beli bitcoin terbaik,"['jual', 'beli', 'bitcoin', 'terbaik']",jual beli bitcoin baik,positif
Okin htr,2,2020-12-19 07:31:54,"saat verifikasi kamera tidak mau terbuka, live chat juga loading terus",saat verifikasi kamera tidak mau terbuka live chat juga loading terus,verifikasi kamera terbuka live chat loading,"['verifikasi', 'kamera', 'terbuka', 'live', 'chat', 'loading']",verifikasi kamera buka live chat loading,negatif
Anugrah Bangun,5,2020-12-19 03:11:16,"Mantep dah nih aplikasinya buat para pemula yang baru join buat jual/beli aset crypto, csnya juga fast respon",mantep dah nih aplikasinya buat para pemula yang baru join buat jualbeli aset crypto csnya juga fast respon,mantep dah nih aplikasinya pemula join jualbeli aset crypto csnya fast respon,"['mantep', 'dah', 'nih', 'aplikasinya', 'pemula', 'join', 'jualbeli', 'aset', 'crypto', 'csnya', 'fast', 'respon']",mantep dah nih aplikasi mula join jualbeli aset crypto csnya fast respon,positif
Sekabihane kui Namung Titipan,4,2020-12-19 02:32:32,Maaf kurangi bintang soalnya sering eror sekarang,maaf kurangi bintang soalnya sering eror sekarang,maaf kurangi bintang eror,"['maaf', 'kurangi', 'bintang', 'eror']",maaf kurang bintang eror,positif
Rosalyn Christy,5,2020-12-18 23:33:30,Trading gampang apa apa gapake ribet cepet ngebut. semoga semakin stabil servernya,trading gampang apa apa gapake ribet cepet ngebut semoga semakin stabil servernya,trading gampang gapake ribet cepet ngebut semoga stabil servernya,"['trading', 'gampang', 'gapake', 'ribet', 'cepet', 'ngebut', 'semoga', 'stabil', 'servernya']",trading gampang gapake ribet cepet ngebut moga stabil servernya,positif
Oka Kumarga,5,2020-12-18 22:22:36,"Terbaik... 5 bulan lalu beli btc disini sekarang harga naik parah tarik rupiah ke rekening langsung cepat cair,, auto profit bos :v ea",terbaik 5 bulan lalu beli btc disini sekarang harga naik parah tarik rupiah ke rekening langsung cepat cair auto profit bos v ea,terbaik 5 beli btc harga parah tarik rupiah rekening langsung cepat cair auto profit bos v ea,"['terbaik', '5', 'beli', 'btc', 'harga', 'parah', 'tarik', 'rupiah', 'rekening', 'langsung', 'cepat', 'cair', 'auto', 'profit', 'bos', 'v', 'ea']",baik 5 beli btc harga parah tarik rupiah rekening langsung cepat cair auto profit bos v ea,positif
